Name,RA_2000_Deg,Dec_2000_Deg,Vmag
,101.51375,38.46,6.62
,101.90458333333333,7.001666666666667,5.07
12,101.75625,20.984444444444446,6.08
,101.55041666666666,36.224444444444444,6.21
43,103.42583333333333,68.88833333333334,5.12
,102.42208333333333,32.60666666666667,5.71
,101.35875,51.79888888888889,6.57
,102.07916666666667,0.6808333333333334,5.75
,101.47375,51.59,5.8
58Psi,102.69125,41.78138888888889,5.02
,102.26541666666667,1.0019444444444445,6.15
,101.83916666666667,36.07027777777778,5.26
33,102.4575,16.202777777777776,5.85
14,103.27125,59.448611111111106,5.33
,102.31833333333333,1.7280555555555557,5.74
,102.24083333333333,14.85527777777778,5.39
,101.72,50.73416666666667,5.4
,101.67291666666667,53.30527777777778,6.46
35,102.60625,13.413333333333334,5.65
,101.82791666666667,54.46,5.61
,105.01666666666667,76.9775,4.55
,102.43333333333334,23.924166666666668,6.33
36,102.8875,21.761111111111113,5.27
,102.70791666666666,-0.5408333333333333,5.77
,100.90333333333334,72.88194444444446,6.37
,103.28166666666667,44.839444444444446,6.26
,103.0,23.601666666666667,5.65
,102.67625,7.958888888888889,6.29
,102.59125,16.916111111111114,5.79
,101.23375,69.56611111111111,6.11
,102.525,26.666111111111114,7.04
13Kap,102.46041666666666,31.49138888888889,3.96
59,103.25625,38.869166666666665,6.12
34The,103.19708333333334,33.961111111111116,3.6
60,103.30583333333334,38.43805555555555,6.3
,103.26416666666667,35.78861111111111,6.01
,102.91375,3.0416666666666665,6.38
,102.65375,24.221944444444446,6.33
,102.59708333333333,30.29388888888889,5.7
,102.49083333333333,44.55,6.55
61Psi,103.4875,38.505,6.48
,102.4775,45.38527777777777,5.14
,102.71833333333333,33.632777777777775,4.99
Alp,102.0475,60.05861111111111,3.27
,103.20583333333333,8.380277777777778,5.77
,103.09541666666667,4.683888888888889,6.3
Tau,102.48416666666667,49.38527777777777,2.93
,102.46375,52.37777777777778,4.4
,103.34375,10.996388888888887,6.24
,103.81333333333333,45.82638888888889,6.34
,103.81125,43.91,6.13
,102.92625,35.76972222222222,5.96
Zet,100.01125,79.18638888888889,5.64
15,104.31875,58.4225,4.35
,104.305,57.56333333333333,6.05
,102.50458333333333,59.75083333333333,6.11
,102.88666666666667,47.7075,6.42
38,103.66125,13.177777777777777,4.65
,103.32833333333333,18.967222222222222,5.64
,103.34041666666667,17.066666666666666,6.14
,103.25041666666667,25.0425,6.4
Psi,104.13458333333334,46.274166666666666,5.87
37,103.8275,25.375555555555557,5.73
,103.53541666666666,4.1475,6.41
15,103.38708333333334,19.775833333333335,4.83
,103.6025,0.8730555555555555,5.45
,104.23333333333333,46.705000000000005,5.86
14The,103.5475,11.961388888888889,4.07
,103.16541666666667,41.495555555555555,6.52
,103.39125,27.460277777777776,6.04
,103.67541666666666,0.2436111111111111,6.21
,103.48041666666667,23.460833333333333,6.21
,103.19625,42.024166666666666,6.46
16Omi,103.53291666666667,23.816111111111113,3.87
,105.33958333333334,70.80805555555555,5.68
,103.745,1.196388888888889,6.04
,103.55416666666666,22.071666666666665,6.91
,103.89416666666666,8.324722222222222,6.29
16,104.40458333333333,45.094166666666666,4.9
,104.25208333333333,33.68111111111111,5.89
,103.19541666666667,53.91,6.57
17,103.76125,19.595277777777778,5.74
,104.1075,9.956388888888888,5.92
19Pi,103.90583333333333,19.863611111111112,4.68
,103.61125,41.63444444444444,6.32
,103.18916666666667,58.65888888888889,6.41
18Mu,104.0275,13.956388888888888,5.0
,103.50958333333334,49.388333333333335,6.26
,103.945,21.058611111111112,5.3
20Iot,104.03416666666666,16.945833333333333,4.37
,104.35708333333334,11.9075,6.27
,103.97833333333334,30.209999999999997,6.36
,104.25041666666667,7.821111111111111,6.34
62,104.76166666666667,38.05222222222222,6.0
39,104.6975,26.08111111111111,6.1
Iot,102.8625,69.03666666666666,5.4
,104.31166666666667,21.796666666666667,6.61
,104.19041666666666,34.65833333333333,6.29
40,104.86625,25.914166666666667,6.4
,104.6625,7.621944444444445,6.27
,104.39125,23.369444444444444,5.46
,104.06666666666666,47.278888888888886,4.95
,115.12708333333333,87.02,5.07
,104.7375,3.602222222222222,5.97
,104.42666666666666,26.4625,6.23
,104.32333333333334,34.4925,6.23
,104.83375,7.316944444444444,6.35
,104.53166666666667,26.83527777777778,6.37
41,105.06583333333333,16.078888888888887,5.68
,104.64958333333334,24.586111111111112,5.59
,106.46583333333334,70.73194444444445,6.5
21Eps,104.65625,27.02777777777778,1.5
,104.60458333333334,33.888333333333335,5.06
,105.32166666666667,32.41444444444444,6.59
,104.6825,29.002222222222223,6.42
,105.075,4.633055555555556,6.3
,104.91375,20.396666666666665,6.26
,105.09875,7.593055555555555,5.96
,105.03375,19.84111111111111,6.31
,104.67416666666666,44.231944444444444,6.22
,105.16375,8.796944444444446,6.49
,105.08041666666666,21.880555555555556,6.53
,105.4225,4.8180555555555555,6.63
42Ome,105.60333333333334,24.21527777777778,5.18
,105.60625,17.755555555555556,5.94
,105.5725,15.336111111111112,5.74
,105.47916666666667,5.5575,6.59
,104.665,54.27055555555555,6.27
,105.63958333333333,16.674166666666668,5.82
,105.47041666666667,0.6544444444444445,6.17
,105.1775,27.510555555555555,6.27
,104.65083333333334,55.60527777777778,6.45
,105.485,4.277777777777778,5.2
,105.27458333333334,24.78472222222222,5.63
,105.2075,32.53472222222222,6.4
,106.50541666666666,59.801944444444445,6.44
,105.87666666666667,29.33722222222222,5.93
,106.41583333333334,52.75805555555556,6.12
,106.2875,47.775,6.38
22Sig,105.42958333333333,26.065277777777776,3.47
,105.82458333333334,9.138333333333334,5.97
19,105.72833333333334,3.7608333333333333,4.99
,105.90833333333333,10.951666666666666,5.13
43Zet,106.02708333333334,20.57027777777778,3.79
,105.965,12.594444444444445,5.98
,105.21458333333334,50.597500000000004,5.14
24Omi,105.75625,22.166666666666668,3.02
,106.08416666666666,1.4883333333333333,6.57
,106.02166666666666,4.676388888888889,5.62
,105.98875,9.875833333333333,6.45
23Gam,105.93958333333333,14.366666666666667,4.12
,105.565,42.59583333333333,6.43
44,106.32666666666667,22.63722222222222,6.02
,106.54833333333333,34.473888888888894,5.55
,105.27125,57.06,6.02
,104.96041666666666,66.08388888888888,5.17
,106.41291666666666,9.185833333333333,5.78
,106.19625,21.96777777777778,6.09
,106.84291666666667,34.00944444444445,5.91
,106.01166666666667,41.66277777777778,5.2
,105.98875,42.39194444444444,5.54
,105.995,42.388333333333335,6.79
,106.85416666666667,28.177222222222223,6.48
,106.45708333333333,9.338888888888889,6.49
,106.83916666666667,22.703611111111112,7.68
,105.97375,48.41611111111111,4.93
,107.05541666666667,33.83222222222223,6.28
,105.815,58.82194444444445,5.5
,107.15125,37.44499999999999,6.16
,106.77666666666667,4.910277777777778,6.11
,106.38333333333334,33.22222222222222,6.14
,106.66958333333334,10.705833333333333,5.39
,106.64958333333334,11.606111111111112,6.48
,106.5025,29.344444444444445,6.34
,108.49208333333333,71.81666666666666,6.35
,106.95625,7.471111111111111,5.75
,106.07625,55.250277777777775,5.17
45,107.09166666666667,15.930833333333332,5.44
,106.50958333333334,37.617222222222225,6.11
,106.71791666666667,23.039444444444445,6.08
,106.31875,49.63972222222222,6.46
,106.75041666666667,25.342222222222222,6.62
The,104.14333333333333,78.57972222222222,5.45
,106.84416666666667,22.159722222222225,5.71
,106.77958333333333,39.10666666666667,5.79
,107.52791666666667,21.246944444444445,6.43
25Del,107.09791666666666,25.606666666666666,1.84
,107.33458333333333,9.652777777777777,6.21
,107.20541666666666,23.95583333333333,6.65
63,107.91375,39.32055555555556,4.9
46Tau,107.785,30.24527777777778,4.41
,106.80541666666667,50.032222222222224,5.96
,107.38833333333334,15.76527777777778,6.03
47,107.84625,26.85666666666667,5.78
20,107.55708333333334,3.7627777777777776,4.92
,107.21291666666667,38.344166666666666,4.83
,108.3475,51.428888888888885,5.47
,107.42875,24.768888888888892,5.69
,107.53875,17.314722222222223,6.23
48,108.11,24.128333333333334,5.85
21,107.84833333333333,-0.30194444444444446,5.45
,107.58083333333333,26.50861111111111,5.46
,111.34125,81.2575,6.31
,107.96375,5.654722222222222,6.09
,108.20416666666667,27.22472222222222,6.43
,106.55875,67.16277777777778,6.47
,108.03083333333333,5.474722222222223,6.16
22Del,107.96625,-0.49277777777777776,4.15
18,108.97875,59.6375,5.2
,107.92333333333333,19.116944444444442,5.84
51,108.34291666666667,16.15888888888889,5.0
26,108.05083333333333,24.0575,5.92
,107.69791666666667,47.06777777777778,5.14
,108.01708333333333,29.178333333333335,6.1
,108.95875,47.24,5.58
,108.61083333333333,24.710833333333333,6.89
,108.28,10.748611111111112,5.78
,108.10041666666666,26.525833333333335,6.59
52,108.67458333333333,24.884999999999998,5.82
,108.10708333333334,35.455555555555556,5.96
,108.06583333333333,39.50111111111111,5.31
,108.63583333333334,12.115833333333333,5.62
,108.58333333333333,3.111388888888889,5.35
,108.34958333333333,21.326666666666664,6.01
,108.54583333333333,2.098611111111111,5.75
,108.56458333333333,8.0525,5.9
,108.45125,21.093611111111112,6.36
,108.40125,26.64361111111111,6.12
Gam,107.17583333333333,69.50277777777778,5.69
Gam,107.18708333333333,69.50111111111111,3.78
,109.39041666666667,52.130833333333335,5.92
53,108.98791666666666,27.8975,5.71
,108.6175,9.683333333333334,6.03
,108.14,45.24055555555555,4.49
,108.44625,30.916111111111114,6.6
,112.76833333333333,82.4113888888889,4.96
,108.48833333333333,29.66,6.33
24,108.83041666666666,-0.1613888888888889,6.41
27,108.56333333333333,25.647499999999997,4.66
,108.30583333333334,44.816944444444445,4.89
,108.91416666666667,7.977777777777778,5.82
,108.385,43.36027777777778,5.1
28Ome,108.70291666666667,25.227222222222224,3.85
,108.71291666666667,26.96194444444444,5.58
,109.63291666666667,49.465,5.05
,108.92958333333333,9.41611111111111,5.95
64,109.50916666666667,40.88333333333333,5.78
,108.00833333333334,62.81,6.02
,108.94791666666667,22.259444444444444,6.32
,108.8375,29.31361111111111,5.36
,109.51708333333333,30.95583333333333,6.24
,109.06041666666667,14.414166666666667,5.46
,108.73791666666666,40.57416666666667,5.94
,109.32416666666667,6.680555555555556,6.65
,108.69125,45.150277777777774,5.72
,108.65916666666666,47.72833333333333,4.76
54Lam,109.52333333333333,16.540277777777778,3.58
,109.15333333333334,22.684444444444445,4.79
,109.38208333333333,5.319999999999999,6.29
,109.14583333333333,26.11888888888889,4.64
,108.8375,51.500277777777775,5.97
,109.23833333333333,29.103333333333335,6.32
,109.1325,37.68111111111111,5.8
,109.20625,35.40722222222222,5.03
,109.06458333333333,45.22555555555556,5.66
47,110.57166666666667,59.901944444444446,6.35
Pi,109.28583333333333,36.902499999999996,2.7
,109.44958333333334,25.202499999999997,6.46
,110.26291666666667,42.65555555555555,6.35
,110.32291666666667,45.22805555555556,5.77
55Del,110.03083333333333,21.98222222222222,3.53
,109.84333333333333,2.7405555555555554,5.89
,109.94833333333334,7.142777777777778,5.91
,110.02875,15.142777777777777,6.45
29,109.66791666666667,23.44111111111111,4.98
30Tau,109.67666666666666,23.045833333333334,4.4
19,110.71208333333334,55.28444444444444,6.53
19,110.71708333333333,55.28138888888889,5.45
,109.75833333333334,18.719722222222224,6.09
,109.71333333333334,25.414166666666667,5.28
,109.57666666666667,35.26583333333333,4.66
,109.86708333333333,15.605,5.7
,109.5175,42.013333333333335,5.85
,109.65916666666666,35.25722222222222,5.11
,109.64,38.78972222222222,5.25
,110.55583333333334,38.99611111111111,6.4
65,110.51083333333334,36.760555555555555,5.13
,109.80708333333334,32.272777777777776,6.3
56,110.48666666666666,20.44361111111111,5.1
,110.2425,13.64,5.45
,113.66541666666667,80.89666666666668,6.41
,110.32041666666667,7.121666666666666,6.55
,110.22166666666666,21.148333333333333,6.61
,110.22916666666667,25.03638888888889,6.01
,110.51458333333333,0.17722222222222223,5.99
,110.26791666666666,24.108611111111113,5.87
Del,109.2075,66.04277777777777,3.98
,111.23833333333333,51.88722222222222,5.8
66,111.03541666666666,40.67222222222222,5.19
,110.50833333333334,7.020833333333333,6.43
,110.57708333333333,1.021111111111111,6.23
57,110.86875,25.050555555555555,5.03
,111.8575,66.33166666666666,6.47
58,110.8675,22.94527777777778,6.02
,110.60583333333334,4.017222222222222,5.82
,110.55625,18.983333333333334,4.96
,110.08916666666667,51.68833333333334,6.05
,110.09041666666667,51.69027777777778,6.6
,110.16125,51.913888888888884,5.39
59,111.13916666666667,27.638055555555557,5.76
,111.11541666666666,15.517222222222223,6.41
21,111.67833333333333,49.21138888888889,4.64
,110.7525,30.07611111111111,5.43
1,111.2425,11.669722222222221,5.3
60Iot,111.43166666666667,27.798055555555557,3.79
,110.87125,26.165833333333335,5.38
,110.88291666666667,31.797777777777778,5.39
,110.97625,29.783055555555556,6.6
,111.16708333333334,15.79888888888889,5.33
,111.07166666666667,21.087222222222223,6.19
31Eta,111.02375,28.696944444444444,2.45
2Eps,111.41208333333333,9.276111111111112,4.99
,110.99291666666667,34.16222222222222,6.31
,112.71958333333333,68.46555555555555,5.64
,111.21125,18.98777777777778,6.24
,111.28458333333333,12.248055555555556,5.78
,111.4625,4.225,5.97
,111.1825,30.19111111111111,5.35
,111.70916666666666,21.535833333333336,6.54
,111.61625,10.608333333333333,6.37
61,111.73458333333333,20.25722222222222,5.93
,111.51458333333333,3.4625,6.76
,111.33291666666666,20.017222222222223,6.05
,111.67208333333333,11.009166666666667,6.41
,111.35541666666667,24.782222222222224,5.78
,111.19666666666667,36.71,6.97
,111.19708333333334,36.70916666666667,6.84
,112.215,48.18388888888889,5.72
3Bet,111.7875,8.289444444444444,2.9
63,111.935,21.445,5.22
,111.42916666666666,30.261388888888888,6.31
,101.74458333333334,86.975,6.47
22,112.48333333333333,49.6725,5.36
,111.66958333333334,22.28777777777778,6.56
5Eta,112.00875,6.941944444444444,5.25
62Rho,112.27791666666667,31.784444444444446,4.18
,111.78333333333333,16.135555555555555,5.63
4Gam,112.04083333333334,8.925555555555555,4.32
,111.7475,22.91388888888889,5.61
,111.67625,33.85916666666667,5.9
64,112.335,28.118055555555557,5.05
,112.19708333333334,15.109444444444444,6.22
,111.96541666666667,10.443055555555555,5.79
,111.92875,21.140277777777776,5.95
65,112.45291666666667,27.91611111111111,5.01
,111.59125,50.98166666666667,5.1
,111.99666666666667,28.84416666666667,5.54
6,112.44916666666667,12.006666666666666,4.54
,112.32791666666667,0.0947222222222222,5.59
,112.35708333333334,6.448888888888889,5.86
,112.34208333333333,9.673333333333334,5.75
,112.34125,13.000833333333334,6.05
,112.095,36.18972222222222,6.58
,112.21375,30.151666666666667,6.38
,112.21458333333334,30.153055555555557,7.13
,112.98208333333334,38.896388888888886,6.54
,112.27041666666666,30.54361111111111,5.77
,112.46416666666667,22.975555555555555,4.85
,112.27375,37.18777777777778,5.43
,112.71291666666667,4.773611111111111,6.24
,112.95166666666667,17.08611111111111,5.42
Sig,112.3075,42.69861111111111,3.25
,113.21083333333333,22.887777777777778,6.54
7Del,113.02458333333334,1.9144444444444444,5.25
,112.67708333333333,29.03777777777778,4.65
,112.67666666666666,36.66027777777778,6.65
,113.02416666666667,7.119166666666666,5.9
,112.49833333333333,51.348888888888894,5.87
,112.8575,35.84722222222222,6.68
68,113.40208333333334,15.826666666666666,5.25
8Del,113.29833333333333,3.290277777777778,5.59
,112.21375,63.49,6.39
,112.92833333333333,34.11222222222222,6.61
66Alp,113.65,31.88861111111111,2.88
66Alp,113.65,31.888333333333332,1.98
,112.62875,53.60055555555556,5.96
,113.52125,10.568333333333333,6.28
,114.19583333333334,55.75527777777778,5.92
,113.09291666666667,34.03861111111111,6.3
,113.78625,30.961111111111112,5.33
,113.34208333333333,13.661666666666665,6.21
,113.98333333333333,43.03111111111111,6.3
,113.33125,18.587500000000002,5.66
,113.29041666666667,23.289166666666667,5.85
9Del,113.56583333333333,3.3713888888888888,5.81
,113.44958333333334,13.476111111111111,4.97
,114.13166666666666,46.180277777777775,5.65
,113.69166666666666,2.725,6.55
69Ups,113.98041666666667,26.895833333333332,4.06
,113.51333333333334,21.703888888888887,4.45
,113.30625,39.94111111111111,6.26
,113.30541666666667,42.91361111111111,6.52
,113.5775,22.526388888888892,5.83
,113.57958333333333,22.52527777777778,5.87
,113.4625,35.66166666666666,5.54
,113.62,25.883333333333333,6.65
,113.55333333333333,32.53666666666666,6.11
,114.47458333333333,48.77361111111111,5.92
,114.32416666666667,40.025277777777774,6.38
,113.64541666666666,26.988055555555555,5.77
,113.49375,38.094166666666666,6.76
,114.14458333333333,5.861666666666666,5.91
Eps,111.40833333333333,78.90583333333333,5.53
,114.06916666666666,7.688611111111111,6.27
,114.01625,13.507222222222223,5.7
,113.845,27.630555555555556,4.64
,114.0325,21.839444444444446,6.34
70,114.63666666666667,35.04861111111111,5.56
,113.66458333333334,50.525277777777774,6.28
,114.56041666666667,24.360277777777778,6.27
25,114.31958333333333,3.888888888888889,5.13
,114.17083333333333,18.297777777777778,5.74
23,115.20625,57.08277777777778,6.06
71Omi,114.79125,34.58416666666667,4.9
,114.79958333333333,24.222499999999997,6.17
,114.41208333333333,13.55888888888889,6.53
,114.32,22.225,6.37
,113.91541666666667,51.46611111111111,4.94
,115.06083333333333,38.34444444444445,5.73
,114.97541666666666,32.00972222222222,6.17
,114.34208333333333,33.031388888888884,4.53
74,114.86916666666667,17.674722222222222,5.05
,115.30166666666666,48.13166666666667,5.56
,114.18291666666667,47.16972222222222,5.72
,114.00708333333333,54.1125,6.39
,114.43666666666667,34.72277777777778,6.6
10Alp,114.82541666666667,5.2250000000000005,0.38
,114.575,24.635277777777777,4.7
,114.43833333333333,37.989444444444445,6.38
24,115.75166666666667,58.71027777777778,4.99
,114.77958333333333,17.320833333333333,6.72
,114.70541666666666,25.198333333333334,4.5
,114.7075,25.196388888888887,4.62
,115.02916666666667,5.230833333333334,6.02
,115.24375,23.01861111111111,5.89
,114.60083333333333,38.00861111111111,6.59
,115.19708333333334,13.770833333333334,6.24
,114.68291666666667,35.503055555555555,5.8
,114.63583333333334,37.21888888888889,6.19
,114.86208333333333,25.136944444444442,6.5
,114.57583333333334,47.39888888888889,5.68
,115.14791666666666,7.814166666666666,6.01
,115.09666666666666,14.73638888888889,4.94
,115.05666666666667,18.339166666666667,5.93
,114.86416666666666,37.69166666666667,4.84
,115.68125,34.000277777777775,6.02
,114.9325,37.86055555555556,5.73
,114.94916666666667,37.73916666666667,5.76
,115.46583333333334,13.480555555555556,5.77
